Brand,Model,Style Code,Colour,Age,Pictures,Price,Sizes of Shoes Available
SUPERGA,2790 letter tape,S41161W-A0V,['Black Grey Ash'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108254/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108256/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108257/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108255/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108258/original.jpg']",R1039,"['3.5', '5.5', '6', '6.5', '7', '8', '2.5', '4', '5']"
SUPERGA,2750 fantasy,S001W00-A3H,['Beige Camo'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108186/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108188/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108189/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108187/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108190/original.jpg']",R649,"['2.5', '3.5', '4', '5', '5.5', '6', '6.5', '7', '8']"
SUPERGA,2750 fantasy,S001W00-A4H,['Classic Leopard'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108207/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108209/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108210/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108208/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2108211/original.jpg']",R649,"['2.5', '3.5', '4', '5', '5.5', '6', '6.5', '7', '8']"
Converse,Chuck taylor all star move ox,NYLITE-062,"['White ', ' White ', ' White canvas color']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2075002/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2074996/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2074995/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2074999/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2074997/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2075001/original.jpg']",R1299,"['3', '5', '6', '7', '8', '4']"
adidas Originals,Zx 2k boost w,FY4751,"['Core black', 'core black', 'ftwr white']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048549/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048547/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048543/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048550/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048551/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048544/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048545/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048546/original.jpg']",R1754,"['3.5', '4', '5', '6', '7', '8']"
SUPERGA,2630 stripe,FY4751,['White'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2076395/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2076396/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2076397/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2076398/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2076399/original.jpg']",R649,"['6', '2.5', '3.5', '4', '5', '5.5', '6.5', '7', '8']"
PUMA,Cali star intl game wn’s,FY4751,['puma white-puma black-lilac sashet'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071959/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071958/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071957/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071955/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071960/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071961/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071956/original.jpg']",R1169,"['3', '4', '5', '6', '7', '8']"
PUMA,Future Rider Twofold sd,381052 03,['Puma White & Luminous Purple'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2073589/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2073590/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2073588/original.jpg']",R1104,"['8', '3', '4', '5', '6', '7']"
PUMA,Cali soft glow wn's,381052 03,['puma white-eggnog-blue glow-puma team gold'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071769/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071768/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071767/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071766/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071770/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2071771/original.jpg']",R1104,"['3', '4', '5', '6', '8', '7']"
PUMA,Deva boot suede wn's,37475701,['Vaporous grey-aqua grey'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070702/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070704/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070705/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070703/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070706/original.jpg']",R1299,"['8', '3', '4', '5', '6', '7']"
Converse,Chuck 70 archive glitter ox,569538C,"['Photon Dust', 'Egret', 'Black - Glitter Shine']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070359/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070361/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070362/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070360/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2070363/original.jpg']",R1299,"['4', '6', '8', '3', '5', '7']"
adidas Originals,Nite jogger w,FX6911,"['True pink', 'silver met.', 'collegiate purple']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048532/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048531/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048535/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048533/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048534/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048527/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048528/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048529/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048530/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048536/original.jpg']",R1999,"['4', '5', '6', '7', '8', '3.5']"
Nike,Nike waffle racer 2x,FX6911,"['blackened blue', 'university gold']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2056547/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051424/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2056545/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2056546/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051425/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051426/original.jpg']",R1799,"['3', '4', '5', '6', '7', '8']"
Vans,Ua classic slip-on,FX6911,"['black', 'true white']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055150/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055147/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055146/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055148/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055149/original.jpg']",R584,"['4', '5', '7', '9', '3', '6', '8']"
Vans,Ua comfycush old skool,FX6911,"['Antique white', 'black']","('Men’s', ""Ladie's"")","['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055121/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055119/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055120/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055118/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2055117/original.jpg']",R1099,"['3', '4', '5', '6', '7', '8', '9']"
Nike,Wmns nike blazer mid '77,FX6911,"['light bone', 'dark cinder-summit white']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051446/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051443/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051445/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051444/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051442/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051447/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051448/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2051449/original.jpg']",R1169,"['6', '7', '3', '4', '5', '8']"
Nike,Blazer mid '77,FX6911,['Green'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2053338/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2053335/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2053336/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2053337/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2053334/original.jpg']",R1169,"['4', '5', '5.5', '6', '3', '4.5', '6.5', '8']"
Nike,Nike air max up,FX6911,"['black', 'cyber-sunset pulse-white']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049110/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049107/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049109/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049106/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049108/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049111/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049112/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2049113/original.jpg']",R2299,"['3', '4', '5', '6', '7', '8']"
Nike,Nike daybreak,FX6911,"['pale ivory', 'lt zitron-bright mango']",Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048411/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048408/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048410/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048409/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048407/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048412/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048413/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2048414/original.jpg']",R1039,"['3', '4', '5', '6', '7', '8']"
Nike,Blazer low,bq0033-100,['Black & White'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042790/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042791/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042785/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042788/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042786/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042789/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2042787/original.jpg']",R1039,"['2.5', '3', '3.5', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8']"
ANTA,Anta base ,bq0033-100,['White'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2035973/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2035975/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2035976/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2035974/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2035977/original.jpg']",R421,"['3.5', '4.5', '3', '4', '5', '5.5', '6']"
ANTA,Anta sportstyle,bq0033-100,['White'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036394/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036397/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036398/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036395/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036399/original.jpg']",R486,"['4', '5', '6', '3']"
ANTA,Anta runner,bq0033-100,['White'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036004/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036006/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036007/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036005/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036008/original.jpg']",R389,"['4.5', '5', '5.5', '3', '3.5', '4', '6']"
ANTA,Anta sportstyle,bq0033-100,['Black'],Women’s,"['https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036071/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036073/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036072/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036074/original.jpg', 'https://assets.superbalistcdn.co.za/142x206/filters:quality(75):format(jpg)/2036075/original.jpg']",R486,"['4', '5', '6', '3']"
